addedAt,addedBy,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,albumType,albumUpc,albumUrl,artistFollowers,artistGenres,artistName,artistPopularity,artistUrl,isLikedByUser,isLocal,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackIsrc,trackName,trackNumber,trackPopularity,trackUrl
2021-09-14T01:49:43Z,fguntara,LeeHi,4 ONLY,71,Genie Music Corporation;Stone Music Entertainment,2021-09-09,album,8809704422604,https://open.spotify.com/album/1DKgZeAYrjslAPZVMe6EFt,1632275,K-pop,LeeHi,64,https://open.spotify.com/artist/7cVZApDoQZpS447nHTsNqu,false,stream,,04:08,0.87,0.61,0.488,0.00243,5,0.105,-6.655,1,0.136,67.055,4,0.353,KRC712100046,Safety Zone,7,47,https://open.spotify.com/track/4yUrkvM634vJTljUN9gDxV
2021-09-14T14:36:58Z,fguntara,BIBI,Life is a Bi…,57,FeelGhoodMusic,2021-04-28,single,8804775161599,https://open.spotify.com/album/0VDb4oas0usbuPljrSZH5s,1145055,"K-pop, Korean R&b",BIBI,64,https://open.spotify.com/artist/6UbmqUEgjLA6jAcXwbM1Z9,false,stream,,02:34,0.545,0.746,0.558,1.9E-4,0,0.0904,-7.47,0,0.088,90.013,4,0.638,KRA382103026,BAD SAD AND MAD,2,63,https://open.spotify.com/track/0zPbUxvYRlCGwruakkXPLI
2021-09-15T09:03:34Z,fguntara,STAYC,STEREOTYPE,58,High Up Entertainment,2021-09-06,single,8804775200236,https://open.spotify.com/album/7HGjNJBj1NQGNwCzFD2LHj,1605063,"K-pop, K-pop Girl Group",STAYC,61,https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0,false,stream,,03:11,0.313,0.605,0.805,0.0,6,0.659,-3.212,1,0.0641,148.298,4,0.738,KRA382160813,STEREOTYPE,1,67,https://open.spotify.com/track/2bZIDMpzVooosmPHn0tHnd
2021-09-15T09:13:16Z,fguntara,NCT DREAM,Hello Future - The 1st Album Repackage,66,SM Entertainment,2021-06-28,album,888735938313,https://open.spotify.com/album/1fRqXYwoLDxG3EwP70qnjM,7385289,K-pop Boy Group,NCT DREAM,70,https://open.spotify.com/artist/1gBUSTR3TyDdTVFIaQnc02,false,stream,,03:38,0.158,0.681,0.749,0.0,0,0.303,-3.436,0,0.0701,150.039,4,0.676,KRA302100219,Life Is Still Going On,5,71,https://open.spotify.com/track/3THdOskGxdJcRbp0DcS4s0
2021-09-15T09:32:43Z,fguntara,pH-1,365&7,41,"Genie Music Corporation, Stone Music Entertainment",2021-04-29,single,888272079135,https://open.spotify.com/album/1qBuIFkfE3IWiWSiwMqiuL,411733,"K-rap, Korean R&b",pH-1,57,https://open.spotify.com/artist/2u7CP5T30c8ctenzXgEV1W,false,stream,JAMIE,02:49,0.353,0.741,0.855,0.0,5,0.12,-3.499,1,0.0923,159.94,4,0.929,KRF152100007,365&7 (Feat. JAMIE),1,51,https://open.spotify.com/track/6VYY26Wws3jIS1DdqeOsXZ
2021-09-15T09:44:19Z,fguntara,CL,Hello Bitches,54,YG Entertainment,2015-12-05,single,888272028669,https://open.spotify.com/album/1pu6aEuAKBdTdQLSbfBNTG,1167472,K-pop,CL,54,https://open.spotify.com/artist/0tzSBCPJZmHTdOA3ZV2mN3,false,stream,,02:58,0.00985,0.714,0.884,0.0,11,0.439,-2.932,1,0.113,145.075,4,0.584,KRA401500656,Hello Bitches,1,64,https://open.spotify.com/track/72ysGFB4mZTgQsPqN9PzPS
2021-09-16T11:52:14Z,fguntara,BTS,The Most Beautiful Moment in Life: Young Forever,0,BIGHIT MUSIC / HYBE,2016-05-02,album,8804775070341,https://open.spotify.com/album/7qvA0kf1dkmR1As2gOnBPn,71263291,"K-pop, K-pop Boy Group, Pop",BTS,85,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,false,stream,,03:56,0.00165,0.577,0.875,0.0,6,0.0892,-2.944,0,0.0445,132.943,4,0.522,KRA381600796,Run,6,0,https://open.spotify.com/track/3SESmwaRfVQddNhwCSKQur
2021-09-17T21:21:26Z,fguntara,BTS,Lights/Boy With Luv,49,Universal Music LLC,2019-07-03,single,00602577903267,https://open.spotify.com/album/0rHMQLHyw0Bt17fRTJEqh6,71263291,"K-pop, K-pop Boy Group, Pop",BTS,85,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,false,stream,,04:52,0.112,0.625,0.663,0.0,5,0.105,-5.115,1,0.0302,98.998,4,0.398,JPPO01902095,Lights,1,59,https://open.spotify.com/track/44vXWYTcdrejrIQZEoHzl8
2021-09-17T22:02:31Z,fguntara,KARA,KARA 7th Mini Album 'In Love',31,DSP Media,2015-05-26,single,8804775062766,https://open.spotify.com/album/5xPh4rn4b8WjiUCCnL1W0b,574494,"K-pop, K-pop Girl Group",KARA,48,https://open.spotify.com/artist/7aZ221EQfonNG2lO9Hh192,false,stream,,03:25,0.00532,0.768,0.845,2.43E-6,6,0.0916,-2.567,0,0.0644,122.003,4,0.861,KRA381210774,CUPID,2,41,https://open.spotify.com/track/07hKkdYLE3brEV4WelMT7z
2021-09-19T14:22:56Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:47,0.311,0.527,0.769,0.0,2,0.742,-0.419,1,0.28,156.032,4,0.719,KRA302100278,Sticker,1,55,https://open.spotify.com/track/4bEa9VAnyVJWBxOUyVvzie
2021-09-19T14:28:06Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:10,0.0145,0.812,0.876,5.22E-4,11,0.119,-1.456,0,0.0716,89.992,4,0.679,KRA302100279,Lemonade,2,56,https://open.spotify.com/track/21C8u2VFhCC8NAyoaR6rVC
2021-09-19T14:30:43Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:32,0.126,0.745,0.781,0.0,6,0.0508,-3.59,1,0.0535,121.941,4,0.617,KRA302100280,Breakfast,3,44,https://open.spotify.com/track/7kc18MyDGLhUGvKflOwBo1
2021-09-19T14:33:48Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:24,0.284,0.655,0.711,0.0,5,0.116,-3.34,1,0.161,82.391,4,0.468,KRA302100281,Focus,4,44,https://open.spotify.com/track/6xkrKjAKDPJJk86s3MgFZz
2021-09-19T14:37:16Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:19,0.359,0.476,0.633,0.0,5,0.139,-4.707,1,0.0423,149.738,3,0.337,KRA302100282,The Rainy Night,5,48,https://open.spotify.com/track/0LsojmTfkL9zaV0vcrL8cz
2021-09-19T14:45:29Z,fguntara,NCT 127,Sticker - The 3rd Album,56,SM Entertainment,2021-09-17,album,888735938979,https://open.spotify.com/album/7sf7G0C6NuW8GjQbWwJlGk,7266641,"K-pop, K-pop Boy Group",NCT 127,69,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,false,stream,,03:42,0.196,0.762,0.923,0.0,6,0.488,-3.11,1,0.185,160.065,4,0.91,KRA302100284,Bring The Noize,7,43,https://open.spotify.com/track/6ItCueFMTt3KOgCnISTDr8
